Time,wm_ref,wm,PWM
19.20082,121.65509796142578,104.71966552734375,125.0
19.25082,123.67401123046875,136.1355743408203,86.0
19.30082,125.7116470336914,136.1355743408203,95.0
19.350824,127.76791381835938,136.1246795654297,98.0
19.400824,129.84169006347656,125.66360473632812,113.0
19.450824,131.93284606933594,146.6075439453125,90.0
19.500824,134.04080200195312,146.6075439453125,97.0
19.550828,136.16514587402344,125.65354919433594,124.0
19.600832,138.3053741455078,157.0669403076172,88.0
19.650836,140.46070861816406,146.59580993652344,108.0
19.700836,142.63059997558594,136.1355743408203,122.0
19.750836,144.81463623046875,157.07949829101562,99.0
19.800836,147.01223754882812,167.5514678955078,94.0
19.85084,149.22317504882812,136.1246795654297,135.0
19.900840000000002,151.44644165039062,157.07949829101562,109.0
19.950844,153.681884765625,178.0092010498047,92.0
20.000844,155.92848205566406,157.07949829101562,123.0
20.050844,158.18609619140625,146.6075439453125,134.0
20.100844000000002,160.45396423339844,188.4954071044922,88.0
20.150848,162.73179626464844,157.0669403076172,135.0
20.200852,165.0187530517578,167.53807067871094,120.0
20.250852000000002,167.3141326904297,178.0234375,114.0
20.300852,169.61770629882812,178.0234375,119.0
20.350856,171.92886352539062,178.0092010498047,122.0
20.400856,174.2468719482422,167.5514678955078,138.0
20.450860000000002,176.57130432128906,188.48033142089844,116.0
20.50086,178.9013671875,188.4954071044922,123.0
20.550864,181.23678588867188,178.0092010498047,138.0
20.600864,183.57676696777344,188.4954071044922,128.0
20.650864000000002,185.9207305908203,188.4954071044922,134.0
20.700868,188.268310546875,188.48033142089844,137.0
20.750868,190.61863708496094,209.4393310546875,117.0
20.800872000000002,192.97142028808594,188.48033142089844,148.0
20.850876,195.32601928710938,198.9514617919922,136.0
20.90088,197.6816864013672,209.42257690429688,129.0
20.95088,200.03785705566406,198.96737670898438,147.0
21.000880000000002,202.39395141601562,209.4393310546875,136.0
21.05088,204.7494659423828,209.4393310546875,142.0
21.100884,207.1039276123047,209.42257690429688,145.0
21.150884,209.45651245117188,209.4393310546875,149.0
21.200888,211.80697631835938,219.8937225341797,141.0
